,Geo_Type,Geo_Name,Geo_ID,UnemploymentRate_ESRI,UnemploymentRate_BLS,Unemployment_Adjustment
818,US.CBSA,"Selinsgrove, PA Micropolitan Statistical Area",42780,19.3,4.4,0.22797927461139897
819,US.CBSA,"Selma, AL Micropolitan Statistical Area",42820,17.2,10.4,0.6046511627906977
820,US.CBSA,"Seneca, SC Micropolitan Statistical Area",42860,11.3,3.1,0.2743362831858407
821,US.CBSA,"Seneca Falls, NY Micropolitan Statistical Area",42900,9.9,5.5,0.5555555555555556
822,US.CBSA,"Sevierville, TN Micropolitan Statistical Area",42940,15.3,5.6,0.3660130718954248
823,US.CBSA,"Seymour, IN Micropolitan Statistical Area",42980,12.6,4.2,0.33333333333333337
824,US.CBSA,"Shawano, WI Micropolitan Statistical Area",43020,12.0,5.5,0.4583333333333333
825,US.CBSA,"Shawnee, OK Micropolitan Statistical Area",43060,11.7,6.2,0.5299145299145299
826,US.CBSA,"Sheboygan, WI Metropolitan Statistical Area",43100,11.1,3.9,0.35135135135135137
827,US.CBSA,"Shelby, NC Micropolitan Statistical Area",43140,14.1,6.7,0.475177304964539
828,US.CBSA,"Shelbyville, TN Micropolitan Statistical Area",43180,10.8,6.9,0.6388888888888888
829,US.CBSA,"Shelton, WA Micropolitan Statistical Area",43220,16.3,7.6,0.4662576687116564
830,US.CBSA,"Sheridan, WY Micropolitan Statistical Area",43260,6.4,4.1,0.6406249999999999
831,US.CBSA,"Sherman-Denison, TX Metropolitan Statistical Area",43300,10.1,5.1,0.504950495049505
832,US.CBSA,"Show Low, AZ Micropolitan Statistical Area",43320,18.0,9.6,0.5333333333333333
833,US.CBSA,"Shreveport-Bossier City, LA Metropolitan Statistical Area",43340,18.3,9.0,0.4918032786885246
834,US.CBSA,"Sidney, OH Micropolitan Statistical Area",43380,13.6,4.2,0.3088235294117647
835,US.CBSA,"Sierra Vista-Douglas, AZ Metropolitan Statistical Area",43420,12.6,6.6,0.5238095238095238
836,US.CBSA,"Sikeston, MO Micropolitan Statistical Area",43460,11.5,3.7,0.32173913043478264
837,US.CBSA,"Silver City, NM Micropolitan Statistical Area",43500,14.2,9.8,0.6901408450704226
838,US.CBSA,"Sioux City, IA-NE-SD Metropolitan Statistical Area",43580,12.2,2.8,0.22950819672131148
839,US.CBSA,"Sioux Falls, SD Metropolitan Statistical Area",43620,6.2,3.0,0.48387096774193544
840,US.CBSA,"Snyder, TX Micropolitan Statistical Area",43660,8.5,7.7,0.9058823529411765
841,US.CBSA,"Somerset, KY Micropolitan Statistical Area",43700,17.8,7.3,0.41011235955056174
842,US.CBSA,"Somerset, PA Micropolitan Statistical Area",43740,21.3,6.4,0.3004694835680751
843,US.CBSA,"Sonora, CA Micropolitan Statistical Area",43760,15.0,8.3,0.5533333333333333
844,US.CBSA,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",43780,14.9,5.8,0.38926174496644295
845,US.CBSA,"Spartanburg, SC Metropolitan Statistical Area",43900,9.8,4.4,0.4489795918367347
846,US.CBSA,"Spearfish, SD Micropolitan Statistical Area",43940,6.9,3.7,0.5362318840579711
847,US.CBSA,"Spencer, IA Micropolitan Statistical Area",43980,9.9,2.4,0.2424242424242424
848,US.CBSA,"Spirit Lake, IA Micropolitan Statistical Area",44020,10.3,3.0,0.2912621359223301
849,US.CBSA,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",44060,16.3,6.0,0.36809815950920244
850,US.CBSA,"Springfield, IL Metropolitan Statistical Area",44100,11.6,5.0,0.4310344827586207
851,US.CBSA,"Springfield, MA Metropolitan Statistical Area",44140,15.8,7.2,0.45569620253164556
852,US.CBSA,"Springfield, MO Metropolitan Statistical Area",44180,11.7,3.0,0.25641025641025644
853,US.CBSA,"Springfield, OH Metropolitan Statistical Area",44220,16.2,5.0,0.308641975308642
854,US.CBSA,"Starkville, MS Micropolitan Statistical Area",44260,13.0,6.5,0.5
855,US.CBSA,"State College, PA Metropolitan Statistical Area",44300,20.5,4.1,0.19999999999999998
856,US.CBSA,"Statesboro, GA Micropolitan Statistical Area",44340,16.1,4.4,0.2732919254658385
857,US.CBSA,"Staunton, VA Metropolitan Statistical Area",44420,8.8,3.8,0.43181818181818177
858,US.CBSA,"Steamboat Springs, CO Micropolitan Statistical Area",44460,7.5,5.7,0.76
859,US.CBSA,"Stephenville, TX Micropolitan Statistical Area",44500,9.5,5.0,0.5263157894736842
860,US.CBSA,"Sterling, CO Micropolitan Statistical Area",44540,9.0,3.9,0.43333333333333335
861,US.CBSA,"Sterling, IL Micropolitan Statistical Area",44580,11.8,4.4,0.3728813559322034
862,US.CBSA,"Stevens Point, WI Micropolitan Statistical Area",44620,12.7,4.3,0.33858267716535434
863,US.CBSA,"Stillwater, OK Micropolitan Statistical Area",44660,9.8,4.7,0.47959183673469385
864,US.CBSA,"Stockton, CA Metropolitan Statistical Area",44700,16.5,10.0,0.6060606060606061
865,US.CBSA,"Storm Lake, IA Micropolitan Statistical Area",44740,12.1,2.2,0.18181818181818185
866,US.CBSA,"Sturgis, MI Micropolitan Statistical Area",44780,18.9,4.2,0.22222222222222224
867,US.CBSA,"Sulphur Springs, TX Micropolitan Statistical Area",44860,8.7,4.8,0.5517241379310345
868,US.CBSA,"Summerville, GA Micropolitan Statistical Area",44900,17.5,4.6,0.26285714285714284
869,US.CBSA,"Sumter, SC Metropolitan Statistical Area",44940,12.6,4.7,0.373015873015873
870,US.CBSA,"Sunbury, PA Micropolitan Statistical Area",44980,19.9,6.8,0.3417085427135679
871,US.CBSA,"Susanville, CA Micropolitan Statistical Area",45000,11.8,5.2,0.4406779661016949
872,US.CBSA,"Sweetwater, TX Micropolitan Statistical Area",45020,8.9,5.2,0.5842696629213483
873,US.CBSA,"Syracuse, NY Metropolitan Statistical Area",45060,12.0,6.4,0.5333333333333333
874,US.CBSA,"Tahlequah, OK Micropolitan Statistical Area",45140,11.7,5.7,0.4871794871794872
875,US.CBSA,"Talladega-Sylacauga, AL Micropolitan Statistical Area",45180,13.9,5.6,0.40287769784172656
876,US.CBSA,"Tallahassee, FL Metropolitan Statistical Area",45220,9.1,5.1,0.5604395604395604
877,US.CBSA,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",45300,7.8,5.6,0.717948717948718
878,US.CBSA,"Taos, NM Micropolitan Statistical Area",45340,15.1,10.3,0.6821192052980133
879,US.CBSA,"Taylorville, IL Micropolitan Statistical Area",45380,9.8,4.6,0.4693877551020407
880,US.CBSA,"Terre Haute, IN Metropolitan Statistical Area",45460,14.1,5.0,0.3546099290780142
881,US.CBSA,"Texarkana, TX-AR Metropolitan Statistical Area",45500,11.8,6.0,0.5084745762711864
882,US.CBSA,"The Dalles, OR Micropolitan Statistical Area",45520,9.6,5.8,0.6041666666666666
883,US.CBSA,"The Villages, FL Metropolitan Statistical Area",45540,7.5,5.8,0.7733333333333333
884,US.CBSA,"Thomaston, GA Micropolitan Statistical Area",45580,14.5,4.5,0.3103448275862069
885,US.CBSA,"Thomasville, GA Micropolitan Statistical Area",45620,15.2,4.7,0.3092105263157895
886,US.CBSA,"Tiffin, OH Micropolitan Statistical Area",45660,14.9,4.3,0.2885906040268456
887,US.CBSA,"Tifton, GA Micropolitan Statistical Area",45700,12.4,3.7,0.29838709677419356
888,US.CBSA,"Toccoa, GA Micropolitan Statistical Area",45740,16.2,4.1,0.25308641975308643
889,US.CBSA,"Toledo, OH Metropolitan Statistical Area",45780,16.7,5.6,0.33532934131736525
890,US.CBSA,"Topeka, KS Metropolitan Statistical Area",45820,12.1,4.8,0.39669421487603307
891,US.CBSA,"Torrington, CT Micropolitan Statistical Area",45860,9.0,6.0,0.6666666666666666
892,US.CBSA,"Traverse City, MI Micropolitan Statistical Area",45900,21.0,3.5,0.16666666666666666
893,US.CBSA,"Trenton-Princeton, NJ Metropolitan Statistical Area",45940,15.3,6.2,0.40522875816993464
894,US.CBSA,"Troy, AL Micropolitan Statistical Area",45980,13.4,4.6,0.34328358208955223
895,US.CBSA,"Truckee-Grass Valley, CA Micropolitan Statistical Area",46020,14.0,6.4,0.4571428571428572
896,US.CBSA,"Tucson, AZ Metropolitan Statistical Area",46060,13.5,7.9,0.5851851851851853
897,US.CBSA,"Tullahoma-Manchester, TN Micropolitan Statistical Area",46100,11.8,6.3,0.5338983050847457
898,US.CBSA,"Tulsa, OK Metropolitan Statistical Area",46140,10.2,6.6,0.6470588235294118
899,US.CBSA,"Tupelo, MS Micropolitan Statistical Area",46180,10.7,6.0,0.5607476635514019
900,US.CBSA,"Tuscaloosa, AL Metropolitan Statistical Area",46220,12.9,6.1,0.4728682170542635
901,US.CBSA,"Twin Falls, ID Metropolitan Statistical Area",46300,11.7,4.6,0.39316239316239315
902,US.CBSA,"Tyler, TX Metropolitan Statistical Area",46340,9.3,6.0,0.6451612903225806
903,US.CBSA,"Ukiah, CA Micropolitan Statistical Area",46380,15.2,7.3,0.48026315789473684
904,US.CBSA,"Union, SC Micropolitan Statistical Area",46420,9.9,,
905,US.CBSA,"Union City, TN Micropolitan Statistical Area",46460,12.5,7.9,0.632
906,US.CBSA,"Urbana, OH Micropolitan Statistical Area",46500,16.0,4.1,0.25625
907,US.CBSA,"Urban Honolulu, HI Metropolitan Statistical Area",46520,18.5,12.3,0.664864864864865
908,US.CBSA,"Utica-Rome, NY Metropolitan Statistical Area",46540,11.6,6.2,0.5344827586206897
909,US.CBSA,"Uvalde, TX Micropolitan Statistical Area",46620,8.8,6.2,0.7045454545454545
910,US.CBSA,"Valdosta, GA Metropolitan Statistical Area",46660,16.3,4.0,0.24539877300613497
911,US.CBSA,"Vallejo, CA Metropolitan Statistical Area",46700,15.6,8.5,0.5448717948717949
912,US.CBSA,"Van Wert, OH Micropolitan Statistical Area",46780,14.6,3.6,0.24657534246575344
913,US.CBSA,"Vermillion, SD Micropolitan Statistical Area",46820,10.2,3.1,0.303921568627451
914,US.CBSA,"Vernal, UT Micropolitan Statistical Area",46860,11.4,9.1,0.7982456140350876
915,US.CBSA,"Vernon, TX Micropolitan Statistical Area",46900,8.3,5.8,0.6987951807228915
916,US.CBSA,"Vicksburg, MS Micropolitan Statistical Area",46980,12.5,8.5,0.68
917,US.CBSA,"Victoria, TX Metropolitan Statistical Area",47020,8.1,7.4,0.9135802469135803
918,US.CBSA,"Vidalia, GA Micropolitan Statistical Area",47080,13.7,4.3,0.31386861313868614
919,US.CBSA,"Vincennes, IN Micropolitan Statistical Area",47180,13.5,3.8,0.28148148148148144
920,US.CBSA,"Vineland-Bridgeton, NJ Metropolitan Statistical Area",47220,15.5,8.0,0.5161290322580645
921,US.CBSA,"Vineyard Haven, MA Micropolitan Statistical Area",47240,14.2,5.6,0.39436619718309857
922,US.CBSA,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",47260,11.1,5.9,0.5315315315315315
923,US.CBSA,"Visalia, CA Metropolitan Statistical Area",47300,15.2,10.9,0.7171052631578948
924,US.CBSA,"Wabash, IN Micropolitan Statistical Area",47340,12.6,4.0,0.31746031746031744
925,US.CBSA,"Waco, TX Metropolitan Statistical Area",47380,9.0,5.4,0.6000000000000001
926,US.CBSA,"Wahpeton, ND-MN Micropolitan Statistical Area",47420,9.9,2.2,0.22222222222222224
927,US.CBSA,"Walla Walla, WA Metropolitan Statistical Area",47460,15.4,4.5,0.2922077922077922
928,US.CBSA,"Wapakoneta, OH Micropolitan Statistical Area",47540,12.7,3.7,0.2913385826771654
929,US.CBSA,"Warner Robins, GA Metropolitan Statistical Area",47580,13.4,4.0,0.29850746268656714
930,US.CBSA,"Warren, PA Micropolitan Statistical Area",47620,19.0,6.1,0.32105263157894737
931,US.CBSA,"Warrensburg, MO Micropolitan Statistical Area",47660,13.2,3.7,0.28030303030303033
932,US.CBSA,"Warsaw, IN Micropolitan Statistical Area",47700,11.3,4.0,0.35398230088495575
933,US.CBSA,"Washington, IN Micropolitan Statistical Area",47780,12.7,2.7,0.21259842519685043
934,US.CBSA,"Washington, NC Micropolitan Statistical Area",47820,12.6,5.7,0.4523809523809524
935,US.CBSA,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",47900,10.5,6.6,0.6285714285714286
936,US.CBSA,"Washington Court House, OH Micropolitan Statistical Area",47920,15.3,4.6,0.3006535947712418
937,US.CBSA,"Waterloo-Cedar Falls, IA Metropolitan Statistical Area",47940,13.0,3.1,0.23846153846153847
938,US.CBSA,"Watertown, SD Micropolitan Statistical Area",47980,4.9,3.4,0.693877551020408
939,US.CBSA,"Watertown-Fort Atkinson, WI Micropolitan Statistical Area",48020,11.1,4.1,0.36936936936936937
940,US.CBSA,"Watertown-Fort Drum, NY Metropolitan Statistical Area",48060,12.7,5.8,0.4566929133858268
941,US.CBSA,"Wauchula, FL Micropolitan Statistical Area",48100,10.4,5.3,0.5096153846153846
942,US.CBSA,"Wausau-Weston, WI Metropolitan Statistical Area",48140,10.6,3.7,0.34905660377358494
943,US.CBSA,"Waycross, GA Micropolitan Statistical Area",48180,13.5,3.6,0.26666666666666666
944,US.CBSA,"Weatherford, OK Micropolitan Statistical Area",48220,9.4,5.5,0.5851063829787234
945,US.CBSA,"Weirton-Steubenville, WV-OH Metropolitan Statistical Area",48260,12.4,6.6,0.532258064516129
946,US.CBSA,"Wenatchee, WA Metropolitan Statistical Area",48300,14.5,4.6,0.3172413793103448
947,US.CBSA,"West Plains, MO Micropolitan Statistical Area",48460,11.6,4.4,0.37931034482758624
948,US.CBSA,"West Point, MS Micropolitan Statistical Area",48500,16.3,10.7,0.6564417177914109
949,US.CBSA,"Wheeling, WV-OH Metropolitan Statistical Area",48540,11.9,6.0,0.5042016806722689
950,US.CBSA,"Whitewater, WI Micropolitan Statistical Area",48580,12.8,4.6,0.35937499999999994
951,US.CBSA,"Wichita, KS Metropolitan Statistical Area",48620,12.6,6.8,0.5396825396825397
952,US.CBSA,"Wichita Falls, TX Metropolitan Statistical Area",48660,9.3,6.0,0.6451612903225806
953,US.CBSA,"Williamsport, PA Metropolitan Statistical Area",48700,20.2,7.0,0.34653465346534656
954,US.CBSA,"Williston, ND Micropolitan Statistical Area",48780,9.0,11.6,1.2888888888888888
955,US.CBSA,"Willmar, MN Micropolitan Statistical Area",48820,12.2,2.9,0.2377049180327869
956,US.CBSA,"Wilmington, NC Metropolitan Statistical Area",48900,12.2,5.5,0.45081967213114754
957,US.CBSA,"Wilmington, OH Micropolitan Statistical Area",48940,15.3,5.2,0.33986928104575165
958,US.CBSA,"Wilson, NC Micropolitan Statistical Area",48980,13.3,7.7,0.5789473684210527
959,US.CBSA,"Winchester, VA-WV Metropolitan Statistical Area",49020,9.0,3.8,0.4222222222222222
960,US.CBSA,"Winfield, KS Micropolitan Statistical Area",49060,11.9,5.3,0.4453781512605042
961,US.CBSA,"Winnemucca, NV Micropolitan Statistical Area",49080,17.8,4.3,0.24157303370786515
962,US.CBSA,"Winona, MN Micropolitan Statistical Area",49100,15.0,2.8,0.18666666666666665
963,US.CBSA,"Winston-Salem, NC Metropolitan Statistical Area",49180,11.4,6.0,0.5263157894736842
964,US.CBSA,"Wisconsin Rapids-Marshfield, WI Micropolitan Statistical Area",49220,11.9,4.9,0.411764705882353
965,US.CBSA,"Woodward, OK Micropolitan Statistical Area",49260,10.7,7.8,0.7289719626168225
966,US.CBSA,"Wooster, OH Micropolitan Statistical Area",49300,13.5,3.6,0.26666666666666666
967,US.CBSA,"Worcester, MA-CT Metropolitan Statistical Area",49340,14.4,6.5,0.4513888888888889
968,US.CBSA,"Worthington, MN Micropolitan Statistical Area",49380,13.8,3.3,0.23913043478260868
969,US.CBSA,"Yakima, WA Metropolitan Statistical Area",49420,16.2,5.8,0.35802469135802467
970,US.CBSA,"Yankton, SD Micropolitan Statistical Area",49460,6.0,3.5,0.5833333333333334
971,US.CBSA,"York-Hanover, PA Metropolitan Statistical Area",49620,19.5,5.7,0.2923076923076923
972,US.CBSA,"Youngstown-Warren-Boardman, OH-PA Metropolitan Statistical Area",49660,17.1,6.8,0.39766081871345027
973,US.CBSA,"Yuba City, CA Metropolitan Statistical Area",49700,15.8,9.2,0.5822784810126581
974,US.CBSA,"Yuma, AZ Metropolitan Statistical Area",49740,18.7,15.6,0.8342245989304813
975,US.CBSA,"Zanesville, OH Micropolitan Statistical Area",49780,16.4,4.7,0.28658536585365857
976,US.CBSA,"Zapata, TX Micropolitan Statistical Area",49820,12.8,12.4,0.96875
977,US.WholeUSA,United States,99999,13.0,6.9,0.5307692307692308
