Geo_Type,Geo_Name,Geo_ID,MedianHomeValue
US.ZIP5,Barnstable,02630,620226
US.ZIP5,Brewster,02631,498987
US.ZIP5,Centerville,02632,385966
US.ZIP5,Chatham,02633,699841
US.ZIP5,Cotuit,02635,460782
US.ZIP5,Cummaquid,02637,666667
US.ZIP5,Dennis,02638,641229
US.ZIP5,Dennis Port,02639,372141
US.ZIP5,East Dennis,02641,807292
US.ZIP5,Eastham,02642,548228
US.ZIP5,Forestdale,02644,364214
US.ZIP5,Harwich,02645,471061
US.ZIP5,Harwich Port,02646,571090
US.ZIP5,Hyannis Port,02647,854167
US.ZIP5,Marstons Mills,02648,401337
US.ZIP5,Mashpee,02649,391233
US.ZIP5,North Chatham,02650,890060
US.ZIP5,North Truro,02652,612730
US.ZIP5,Orleans,02653,725497
US.ZIP5,Osterville,02655,594780
US.ZIP5,Provincetown,02657,681407
US.ZIP5,South Chatham,02659,600806
US.ZIP5,South Dennis,02660,397179
US.ZIP5,South Wellfleet,02663,500000
US.ZIP5,South Yarmouth,02664,357637
US.ZIP5,Truro,02666,570611
US.ZIP5,Wellfleet,02667,612676
US.ZIP5,West Barnstable,02668,538510
US.ZIP5,West Dennis,02670,508088
US.ZIP5,West Harwich,02671,536232
US.ZIP5,West Hyannisport,02672,350000
US.ZIP5,West Yarmouth,02673,322292
US.ZIP5,Yarmouth Port,02675,417643
US.ZIP5,Assonet,02702,358290
US.ZIP5,Attleboro,02703,305151
US.ZIP5,Cuttyhunk,02713,781250
US.ZIP5,Dighton,02715,368074
US.ZIP5,East Freetown,02717,378266
US.ZIP5,East Taunton,02718,299074
US.ZIP5,Fairhaven,02719,296126
US.ZIP5,Fall River,02720,263485
US.ZIP5,Fall River,02721,252566
US.ZIP5,Fall River,02723,236929
US.ZIP5,Fall River,02724,245674
US.ZIP5,Somerset,02725,287255
US.ZIP5,Somerset,02726,299027
US.ZIP5,Marion,02738,659611
US.ZIP5,Mattapoisett,02739,500370
US.ZIP5,New Bedford,02740,224878
US.ZIP5,Acushnet,02743,314624
US.ZIP5,New Bedford,02744,235034
US.ZIP5,New Bedford,02745,236149
US.ZIP5,New Bedford,02746,209003
US.ZIP5,North Dartmouth,02747,359025
US.ZIP5,South Dartmouth,02748,441634
US.ZIP5,North Attleboro,02760,386796
US.ZIP5,Plainville,02762,399088
US.ZIP5,Attleboro Falls,02763,423401
US.ZIP5,North Dighton,02764,348822
US.ZIP5,Norton,02766,376323
US.ZIP5,Raynham,02767,370326
US.ZIP5,Rehoboth,02769,432944
US.ZIP5,Rochester,02770,450271
US.ZIP5,Seekonk,02771,360604
US.ZIP5,Swansea,02777,306726
US.ZIP5,Berkley,02779,384021
US.ZIP5,Taunton,02780,276877
US.ZIP5,Westport,02790,412721
US.ZIP5,Westport Point,02791,660714
US.ZIP5,Ashaway,02804,249145
US.ZIP5,Barrington,02806,433664
US.ZIP5,Block Island,02807,1199438
US.ZIP5,Bradford,02808,247447
US.ZIP5,Bristol,02809,335977
US.ZIP5,Carolina,02812,283519
US.ZIP5,Charlestown,02813,325077
US.ZIP5,Chepachet,02814,311511
US.ZIP5,Clayville,02815,345833
US.ZIP5,Coventry,02816,250431
US.ZIP5,West Greenwich,02817,341242
US.ZIP5,East Greenwich,02818,422502
US.ZIP5,Exeter,02822,341471
US.ZIP5,Forestdale,02824,296000
US.ZIP5,Foster,02825,320031
US.ZIP5,Glendale,02826,292262
US.ZIP5,Greene,02827,316468
US.ZIP5,Greenville,02828,292672
US.ZIP5,Harmony,02829,275000
US.ZIP5,Harrisville,02830,274570
US.ZIP5,Hope,02831,340800
US.ZIP5,Hope Valley,02832,277663
US.ZIP5,Hopkinton,02833,312766
US.ZIP5,Jamestown,02835,669739
US.ZIP5,Kenyon,02836,283333
US.ZIP5,Little Compton,02837,576923
US.ZIP5,Manville,02838,304420
US.ZIP5,Mapleville,02839,253723
US.ZIP5,Newport,02840,429874
US.ZIP5,Newport,02841,0
US.ZIP5,Middletown,02842,376280
US.ZIP5,North Kingstown,02852,342639
US.ZIP5,North Scituate,02857,336005
US.ZIP5,Oakland,02858,289881
US.ZIP5,Pascoag,02859,254100
US.ZIP5,Pawtucket,02860,198664
US.ZIP5,Pawtucket,02861,199625
US.ZIP5,Central Falls,02863,184812
US.ZIP5,Cumberland,02864,286587
US.ZIP5,Lincoln,02865,338530
US.ZIP5,Portsmouth,02871,400576
US.ZIP5,Prudence Island,02872,246354
US.ZIP5,Rockville,02873,310000
US.ZIP5,Saunderstown,02874,405977
US.ZIP5,Shannock,02875,284167
US.ZIP5,Slatersville,02876,331579
US.ZIP5,Tiverton,02878,289277
US.ZIP5,Wakefield,02879,363549
US.ZIP5,Kingston,02881,360364
US.ZIP5,Narragansett,02882,446315
US.ZIP5,Warren,02885,291283
US.ZIP5,Warwick,02886,243058
US.ZIP5,Warwick,02888,221220
US.ZIP5,Warwick,02889,221186
US.ZIP5,Westerly,02891,312683
US.ZIP5,West Kingston,02892,331287
US.ZIP5,West Warwick,02893,219966
US.ZIP5,Wood River Junction,02894,279000
US.ZIP5,Woonsocket,02895,183947
US.ZIP5,North Smithfield,02896,315588
US.ZIP5,Wyoming,02898,272041
US.ZIP5,Providence,02903,335795
US.ZIP5,Providence,02904,226315
US.ZIP5,Providence,02905,222275
US.ZIP5,Providence,02906,449564
US.ZIP5,Providence,02907,184486
US.ZIP5,Providence,02908,199193
US.ZIP5,Providence,02909,179993
US.ZIP5,Cranston,02910,203478
US.ZIP5,North Providence,02911,221085
US.ZIP5,East Providence,02914,223275
US.ZIP5,Riverside,02915,229247
US.ZIP5,Rumford,02916,250270
US.ZIP5,Smithfield,02917,317101
US.ZIP5,Johnston,02919,241567
US.ZIP5,Cranston,02920,249669
US.ZIP5,Cranston,02921,356480
US.ZIP5,Amherst,03031,377806
US.ZIP5,Auburn,03032,347048
US.ZIP5,Brookline,03033,347823
US.ZIP5,Candia,03034,291126
US.ZIP5,Chester,03036,354836
US.ZIP5,Deerfield,03037,311828
US.ZIP5,Derry,03038,248287
US.ZIP5,Epping,03042,306325
US.ZIP5,Francestown,03043,336392
US.ZIP5,Fremont,03044,289950
US.ZIP5,Goffstown,03045,287803
US.ZIP5,Dunbarton,03046,306545
